"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A8028AFBBS29G","cs_wg_v2_real4","3J4Q2Z4UTY4OTIFXWF6H5DQH8G3WQN","test","Memory","8","[0]","8","100","1",NULL,"football, umbrella, sunlight, stomach, machine, bookshelf, traffic, elephant, wedding, keyboard, doorway, basket","122365","2017-02-24 17:15:36","1214"
"A3J5UWZM4ZZ1D6","cs_wg_v2_real4","3C5W7UE9CFRCX3MVERVMQNKJ7HCMXJ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","70","0","military",,"46285","2017-02-24 17:15:47","1215"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Memory","8","[0]","8","100","1",NULL,"STRUCTURE
MILITARY
DOORWAY
STAIRWAY
HELICOPTER
CHOCOLATE
BOOKSHELF
COMMUNITY
ELEPHANT
SUNSHINE
FORTUNE
FOOTBALL
WEDDING
","214766","2017-02-24 17:15:55","1216"
"ANUXUJE8QRE0C","cs_wg_v2_real4","3OVHNO1VE62YY4GX2GK44ID063IZDB","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","7","70","1","ELEPHANT",,"45931","2017-02-24 17:16:07","1217"
"A20ALQT1HIVSAH","cs_wg_v2_real4","3RU7GD8VPOUAMPX9CXHR8JXMX7LPSA","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","BOOKSHELF",,"46206","2017-02-24 17:16:10","1218"
"A2S8ZTPKX3B928","cs_wg_v2_real4","3BC8WZX3V3XJXNDBA0LBN4S5CNQRRG","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","5","15","0","structure ",,"54942","2017-02-24 17:16:14","1219"
"A3JTMXHPNCUFNX","cs_wg_v2_real4","379J5II41OHJLLDTJA4F2LKNR6BEL0","test","Memory","8","[0]","8","100","1",NULL,"Elephant, stomach, fortune, bookshelf, football, helicopter, wedding, ","121210","2017-02-24 17:16:14","1220"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","5","25","1","WEDDING",,"143735","2017-02-24 17:16:14","1221"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","25","1","mountain",,"69876","2017-02-24 17:16:46","1222"
"A3T61LJ1WNOL6Z","cs_wg_v2_real4","3B837J3LDOXVY2DOPPLGDEX1YP9RS4","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","60","0","machine",,"49251","2017-02-24 17:16:49","1223"
"A2RBF3IIJP15IH","cs_wg_v2_real4","3O7L7BFSHEQHVK5NY772A5SVA2HEIM","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","SUNSHINE",,"53082","2017-02-24 17:16:56","1224"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","0","40","0","cooking","cooking
","48846","2017-02-24 17:17:00","1225"
"A3J5UWZM4ZZ1D6","cs_wg_v2_real4","3C5W7UE9CFRCX3MVERVMQNKJ7HCMXJ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","40","0","military",,"56268","2017-02-24 17:17:02","1226"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","Bookshelf",,"102964","2017-02-24 17:17:11","1227"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","ELEPHANT","elephant, helicopter, wedding","84421","2017-02-24 17:17:22","1228"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","20","1","TRAFFIC",,"56895","2017-02-24 17:17:51","1229"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Memory","8","[0]","8","100","1",NULL,"ladder, football, fortune, community, sunlight, bookshelf, chocolate, elephant,
military, wedding, helicopter, ","153851","2017-02-24 17:17:52","1230"
"A20ALQT1HIVSAH","cs_wg_v2_real4","3RU7GD8VPOUAMPX9CXHR8JXMX7LPSA","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","7","25","1","UMBRELLA",,"46021","2017-02-24 17:17:53","1231"
"A2S8ZTPKX3B928","cs_wg_v2_real4","3BC8WZX3V3XJXNDBA0LBN4S5CNQRRG","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","40","0","Internet",,"86197","2017-02-24 17:17:56","1232"
"A3J5UWZM4ZZ1D6","cs_wg_v2_real4","3C5W7UE9CFRCX3MVERVMQNKJ7HCMXJ","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","100","0","structure",,"46720","2017-02-24 17:18:06","1233"
"A2YCMT5BPA0AG9","cs_wg_v2_real4","3E13VNJ1NNWIBJBBMJCN3L91LTDI17","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","100","0","ELEPHANT","BOOKSHELF ELEPHANT SUNLIGHT","83167","2017-02-24 17:18:07","1234"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","60","0","Machine",,"58227","2017-02-24 17:18:37","1235"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","ELEPHANT",,"55165","2017-02-24 17:18:40","1236"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","25","0","xylophone","zoo
tug
xylophone","67115","2017-02-24 17:18:52","1237"
"A3T61LJ1WNOL6Z","cs_wg_v2_real4","3B837J3LDOXVY2DOPPLGDEX1YP9RS4","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","60","1","Sunlight",,"49493","2017-02-24 17:18:52","1238"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","CHOCOLATE",,"49617","2017-02-24 17:18:54","1239"
"A2S8ZTPKX3B928","cs_wg_v2_real4","3BC8WZX3V3XJXNDBA0LBN4S5CNQRRG","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","15","1","website",,"49822","2017-02-24 17:18:59","1240"
"A3J5UWZM4ZZ1D6","cs_wg_v2_real4","3C5W7UE9CFRCX3MVERVMQNKJ7HCMXJ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","40","0","bookshelf",,"48585","2017-02-24 17:19:06","1241"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","15","1","STOMACH","COMMUNITY, HELICOPTER, STOMACH","55201","2017-02-24 17:19:13","1242"
"A2YCMT5BPA0AG9","cs_wg_v2_real4","3E13VNJ1NNWIBJBBMJCN3L91LTDI17","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","COMMUNITY","ELEPHANT COMMUNITY ","46922","2017-02-24 17:19:42","1243"
"A2RBF3IIJP15IH","cs_wg_v2_real4","3O7L7BFSHEQHVK5NY772A5SVA2HEIM","test","Memory","8","[0]","8","100","1",NULL,"baseball, football, sunshine, traffic, door, helicopter","150200","2017-02-24 17:19:42","1244"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","15","0","TRAFFIC",,"46269","2017-02-24 17:20:02","1245"
"A20ALQT1HIVSAH","cs_wg_v2_real4","3RU7GD8VPOUAMPX9CXHR8JXMX7LPSA","test","Memory","8","[0]","8","100","1",NULL,"umbrella, bookshelf, machine","120916","2017-02-24 17:20:05","1246"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","summary","summary
12*5
60
","49691","2017-02-24 17:20:06","1247"
"ANUXUJE8QRE0C","cs_wg_v2_real4","3OVHNO1VE62YY4GX2GK44ID063IZDB","test","Memory","8","[0]","8","100","1",NULL,"ELEPHANT, CHOCOLATE, BASKET, TRAFFIC, FOOTBALL, MACHINE, STRUCTURE, UMBRELLA, STOMACH","233902","2017-02-24 17:20:14","1248"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","machine",,"51484","2017-02-24 17:20:27","1249"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","40","0","Elephant",,"79320","2017-02-24 17:20:51","1250"
"A2YCMT5BPA0AG9","cs_wg_v2_real4","3E13VNJ1NNWIBJBBMJCN3L91LTDI17","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","SUNLIGHT","STRUCTURE MOUNTAIN","50845","2017-02-24 17:20:52","1251"
"A2S8ZTPKX3B928","cs_wg_v2_real4","3BC8WZX3V3XJXNDBA0LBN4S5CNQRRG","test","Memory","8","[0]","8","100","1",NULL,"elephant, helicopter, mountain, stomach, machine, community, traffic, military, basket, bookshelf, doorway, keyboard, football, wedding, umbrella, structure, sunlight, fortune, chocolate, ladder,","122133","2017-02-24 17:21:10","1252"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","STOMACH",,"48522","2017-02-24 17:21:12","1253"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","TRAFFIC","BOOKSHELF, COMMUNITY, FOOTBALL, TRAFFIC","89970","2017-02-24 17:21:13","1254"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","60","0","WILLIAM","WILL
WILLIAM 80
ILLEGAL 50
","49449","2017-02-24 17:21:15","1255"
"AQV468FB908WI","cs_wg_v2_real4","3L2IS5HSFAJQYHD0LNZZJVAFIP5UNZ","test","Memory","8","[0]","8","100","1",NULL,"CHOCOLATE, LADDER, HELICOPTER, BASKET, MILITARY, ELEPHANT, FOOTBALL, WEDDING, SUNLIGHT, FORTUNE, KEYBOARD, STOMACH, DOORWAY, TRAFFIC, MACHINE","130139","2017-02-24 17:21:16","1256"
"A3T61LJ1WNOL6Z","cs_wg_v2_real4","3B837J3LDOXVY2DOPPLGDEX1YP9RS4","test","Memory","8","[0]","8","100","1",NULL,"sunlight, military, community, wedding, chocolate, mountain, helicopter, machine, traffic, bookshelf, ","121388","2017-02-24 17:21:30","1257"
"A3J5UWZM4ZZ1D6","cs_wg_v2_real4","3C5W7UE9CFRCX3MVERVMQNKJ7HCMXJ","test","Memory","8","[0]","8","100","1",NULL,"ladder,machine,bookshelf,sunlight,community,elephant,military,umbrella,wedding,structure,mountain,basket,football,","154706","2017-02-24 17:21:55","1258"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","bookshelf",,"45820","2017-02-24 17:22:03","1259"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","70","0","Structure","Structure","60945","2017-02-24 17:22:10","1260"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","30","0","BOOKSHELF",,"45853","2017-02-24 17:22:19","1261"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","FEEDER","FEEDER 11 110","46162","2017-02-24 17:22:30","1262"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","40","0","Structure",,"50523","2017-02-24 17:23:21","1263"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","helicopter",,"47314","2017-02-24 17:23:35","1264"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","COOLWHIP","COOLWHIP 6 60","45526","2017-02-24 17:23:35","1265"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","60","0","COMMUNITY","ELEPHANT
UMBRELLA
CHOCOLATE
COMMUNITY","52818","2017-02-24 17:23:40","1266"
"A2YCMT5BPA0AG9","cs_wg_v2_real4","3E13VNJ1NNWIBJBBMJCN3L91LTDI17","test","Memory","8","[0]","8","100","1",NULL,"MOUNTAIN, SUNLIGHT, ELEPHANT, COMMUNITY, MACHINE, KEYBOARD, WEDDING, HELICOPTER, UMBRELLA, MILITARY, FOOTBALL, LADDER","153623","2017-02-24 17:23:45","1267"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","25","1","MILITARY","HELICOPTER, WEDDING, DOORWAY, SUNLIGHT, MILITARY, FOOTBALL","80053","2017-02-24 17:23:53","1268"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","BEAN","BEE
BEAN 26*5 130
","45655","2017-02-24 17:24:50","1269"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","elephant",,"48838","2017-02-24 17:25:00","1270"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","wedding","elephant, wedding","89137","2017-02-24 17:25:11","1271"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","30","0","KEYBOARD",,"47047","2017-02-24 17:25:15","1272"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","HELICOPTER","HELICOPTER, FOOTBALL, STOMACH, DOORWAY, BOOKSHELF, WEDDING, KEYBOARD","54646","2017-02-24 17:25:16","1273"
"ACNID00UIEL1T","cs_wg_v2_real4","3ZAZR5XV01JOTCAJ2KPTKCVIL36CZO","test","Memory","8","[0]","8","100","1",NULL,"Mountain, Football, Bookshelf, Elephant, Chocolate, Structure, Military, Helicopter, Doorway, Machine, ","137642","2017-02-24 17:25:46","1274"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","60","1","LEGGINGS","BEEFLEGS
BEEF
LEGGINGS 7 70","45829","2017-02-24 17:26:03","1275"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","helicoptor",,"51885","2017-02-24 17:26:23","1276"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","HELICOPTER","HELICOPTER
CHOCOLATE
","46057","2017-02-24 17:26:32","1277"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","5","100","0","WEDDING","FOOTBALL, ELEPHANT, KEYBOARD, WEDDING, ","47213","2017-02-24 17:27:04","1278"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","ELEPHANT","ELEPHANT DOORWAY LADDER","90541","2017-02-24 17:27:48","1279"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","0","30","0","doorway",,"145881","2017-02-24 17:27:52","1280"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","1","60","1","military",,"55270","2017-02-24 17:28:01","1281"
"A2ZJAEL03VTZ8","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Memory","8","[0]","8","100","1",NULL,"COMMUNITY, FORTUNE, MILITARY, DOORWAY, UMBRELLA, STRUCTURE, FOOTBALL, ","120893","2017-02-24 17:28:15","1282"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","ELEPHANT","MILITARY, HELICOPTER, WEDDING, SUNLIGHT, ELEPHANT","68180","2017-02-24 17:28:51","1283"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","25","1","MILITARY","MACHINE
MILITARY","46124","2017-02-24 17:29:02","1284"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","door",,"55530","2017-02-24 17:29:23","1285"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","STRUCTURE",,"50545","2017-02-24 17:30:14","1286"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","HELICOPTER","MILITARY, SUNLIGHT, FOOTBALL, HELICOPTER","72189","2017-02-24 17:30:39","1287"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","sailboat",,"47328","2017-02-24 17:30:57","1288"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","20","0","structure",,"48542","2017-02-24 17:31:02","1289"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","STOMACH","MACHINE WEDDING MILITARY DOORWAY STOMACH MOUNTAIN","136191","2017-02-24 17:31:05","1290"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","70","0",,,"46118","2017-02-24 17:32:36","1291"
"A27SMEOPKV84VI","cs_wg_v2_real4","3N1FSUEFL51IV7S8HNUEAM0R58FD4D","test","Memory","8","[0]","8","100","1",NULL,"community, elephant, sunlight, football, helicopter, military, keyboard, wedding, doorway, traffic, fortune, basket, stomach","122933","2017-02-24 17:32:53","1292"
"A1PAY3X73PQ16S","cs_wg_v2_real4","3HPZF4IVNMUOOM0E6YNA65MGF92CYX","test","Memory","8","[0]","8","100","1",NULL,"UMBRELLA, FORTUNE, COMMUNITY, CHOCOLATE, MILITARY, BASKET, BOOKSHELF, ELEPHANT, STRUCTURE, KEYBOARD, TRAFFIC, STOMACH, MOUNTAIN, STRUCTURE, MACHINE, FOOTBALL","138263","2017-02-24 17:33:11","1293"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","STRUCTURE","MOUNTAIN ELEPHANT UMBRELLA STRUCTURE DOORWAY WEDDING MILITARY LADDER FOOTBALL COMMUNITY TRAFFIC CHOCOLATE FORTUNE ","157662","2017-02-24 17:34:16","1294"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","70","0",,,"48893","2017-02-24 17:34:35","1295"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","7","70","1","HELICOPTER",,"238973","2017-02-24 17:34:44","1296"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","elephant",,"124831","2017-02-24 17:34:48","1297"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","60","0","light",,"46106","2017-02-24 17:35:39","1298"
