"subject","version","assignmentId","trial","trial_type","word","value","alt","value2","choice","rt","resp","resp2","resp3","resp4","stamp","id"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","98",NULL,"SEPTEMBER","11","NOVEMBER","10","1","1751","0",,,,"2018-07-24 16:53:44","502250"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","83",NULL,"MAY","8","SEPTEMBER","1","0","1291","1",,,,"2018-07-24 16:53:48","502251"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","9",NULL,"OCTOBER","6","DECEMBER","1","1","2173","1",,,,"2018-07-24 16:53:48","502252"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","99",NULL,"APRIL","7","DECEMBER","2","0","3303","1",,,,"2018-07-24 16:53:52","502253"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","84",NULL,"FEBRUARY","9","DECEMBER","4","1","936","0",,,,"2018-07-24 16:53:53","502254"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","100",NULL,"JANUARY","12","JUNE","4","0","1734","1",,,,"2018-07-24 16:53:58","502255"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","85",NULL,"MARCH","3","APRIL","10","0","842","0",,,,"2018-07-24 16:53:59","502256"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","101",NULL,"AUGUST","5","SEPTEMBER","11","1","1509","1",,,,"2018-07-24 16:54:03","502257"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","86",NULL,"FEBRUARY","9","JANUARY","12","0","1063","0",,,,"2018-07-24 16:54:04","502258"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","102",NULL,"OCTOBER","1","NOVEMBER","10","1","2469","1",,,,"2018-07-24 16:54:10","502259"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","87",NULL,"MARCH","3","AUGUST","7","1","758","1",,,,"2018-07-24 16:54:10","502260"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","88",NULL,"APRIL","10","JUNE","5","1","636","0",,,,"2018-07-24 16:54:17","502261"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","103",NULL,"JUNE","4","APRIL","7","1","3744","1",,,,"2018-07-24 16:54:18","502262"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","89",NULL,"MARCH","3","FEBRUARY","9","0","542","0",,,,"2018-07-24 16:54:22","502263"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","104",NULL,"APRIL","7","FEBRUARY","9","1","2800","1",,,,"2018-07-24 16:54:26","502264"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","10",NULL,"MAY","10","JUNE","12","0","1864","1",,,,"2018-07-24 16:54:28","502265"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","105",NULL,"NOVEMBER","10","JUNE","4","0","1654","1",,,,"2018-07-24 16:54:32","502266"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","106",NULL,"OCTOBER","1","AUGUST","5","1","5120","1",,,,"2018-07-24 16:54:43","502267"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","11",NULL,"MAY","10","APRIL","3","0","1836","1",,,,"2018-07-24 16:54:43","502268"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","90",NULL,"JULY","6","APRIL","10","1","708","1",,,,"2018-07-24 16:54:48","502269"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","107",NULL,"MARCH","8","JULY","3","0","4093","1",,,,"2018-07-24 16:54:52","502270"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","12",NULL,"NOVEMBER","7","SEPTEMBER","8","1","4412","1",,,,"2018-07-24 16:54:52","502271"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","91",NULL,"FEBRUARY","9","JUNE","5","1","1095","0",,,,"2018-07-24 16:54:54","502272"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","108",NULL,"SEPTEMBER","11","DECEMBER","2","0","3645","1",,,,"2018-07-24 16:54:59","502273"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","92",NULL,"OCTOBER","2","JANUARY","12","0","1022","0",,,,"2018-07-24 16:55:00","502274"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","13",NULL,"JULY","4","JANUARY","11","0","3883","0",,,,"2018-07-24 16:55:01","502275"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","109",NULL,"JANUARY","12","OCTOBER","1","0","1612","1",,,,"2018-07-24 16:55:05","502276"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","93",NULL,"DECEMBER","4","JANUARY","12","1","801","1",,,,"2018-07-24 16:55:07","502277"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","14",NULL,"NOVEMBER","7","MAY","10","0","3416","1",,,,"2018-07-24 16:55:12","502278"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","110",NULL,"APRIL","7","AUGUST","5","1","4458","0",,,,"2018-07-24 16:55:14","502279"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","15",NULL,"DECEMBER","1","APRIL","3","0","418","1",,,,"2018-07-24 16:55:16","502280"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","111",NULL,"AUGUST","5","JUNE","4","0","2179","1",,,,"2018-07-24 16:55:20","502281"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","16",NULL,"OCTOBER","6","AUGUST","9","0","787","1",,,,"2018-07-24 16:55:21","502282"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","17",NULL,"DECEMBER","1","SEPTEMBER","8","0","1314","1",,,,"2018-07-24 16:55:27","502283"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","112",NULL,"JULY","3","DECEMBER","2","0","2049","1",,,,"2018-07-24 16:55:27","502284"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","94",NULL,"SEPTEMBER","1","APRIL","10","0","16670","0",,,,"2018-07-24 16:55:30","502285"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","18",NULL,"NOVEMBER","7","JULY","4","0","2458","1",,,,"2018-07-24 16:55:35","502286"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","113",NULL,"MAY","6","OCTOBER","1","0","3199","1",,,,"2018-07-24 16:55:36","502287"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","95",NULL,"DECEMBER","4","MARCH","3","0","1291","1",,,,"2018-07-24 16:55:36","502288"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","19",NULL,"APRIL","3","JULY","4","0","1416","1",,,,"2018-07-24 16:55:41","502289"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","96",NULL,"APRIL","10","OCTOBER","2","1","815","0",,,,"2018-07-24 16:55:42","502290"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","114",NULL,"FEBRUARY","9","APRIL","7","0","1583","1",,,,"2018-07-24 16:55:42","502291"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","20",NULL,"FEBRUARY","5","NOVEMBER","7","0","1131","1",,,,"2018-07-24 16:55:47","502292"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","97",NULL,"OCTOBER","2","MAY","8","0","689","0",,,,"2018-07-24 16:55:47","502293"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","115",NULL,"JUNE","4","JANUARY","12","1","3919","1",,,,"2018-07-24 16:55:50","502294"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","98",NULL,"SEPTEMBER","1","AUGUST","7","1","477","1",,,,"2018-07-24 16:55:52","502295"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","116",NULL,"APRIL","7","NOVEMBER","10","1","2468","1",,,,"2018-07-24 16:55:57","502296"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","21",NULL,"NOVEMBER","7","OCTOBER","6","0","13255","1",,,,"2018-07-24 16:56:05","502297"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","117",NULL,"JULY","3","AUGUST","5","0","4767","0",,,,"2018-07-24 16:56:05","502298"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","22",NULL,"JANUARY","11","JULY","4","0","812","1",,,,"2018-07-24 16:56:10","502299"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","118",NULL,"JULY","3","MAY","6","1","1886","1",,,,"2018-07-24 16:56:11","502300"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","99",NULL,"JANUARY","12","JULY","6","1","1350","0",,,,"2018-07-24 16:56:14","502301"
"A3A79E4DFN8LO7","cs_wg_full_v4_conf_pilot2","3ERET4BTVMAR6J4UQZCSV7605889KY","23",NULL,"JANUARY","11","MARCH","2","0","1509","1",,,,"2018-07-24 16:56:17","502302"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","119",NULL,"NOVEMBER","10","SEPTEMBER","11","1","2188","1",,,,"2018-07-24 16:56:18","502303"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","100",NULL,"APRIL","10","MAY","8","0","773","1",,,,"2018-07-24 16:56:21","502304"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","101",NULL,"JUNE","5","AUGUST","7","0","1102","0",,,,"2018-07-24 16:56:26","502305"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","120",NULL,"NOVEMBER","10","JANUARY","12","1","5286","1",,,,"2018-07-24 16:56:28","502306"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","121",NULL,"JUNE","4","MAY","6","1","1866","1",,,,"2018-07-24 16:56:34","502307"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","122",NULL,"DECEMBER","2","JULY","3","0","4291","0",,,,"2018-07-24 16:56:42","502308"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","123",NULL,"OCTOBER","1","APRIL","7","1","1776","1",,,,"2018-07-24 16:56:49","502309"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","102",NULL,"DECEMBER","4","FEBRUARY","9","0","374","0",,,,"2018-07-24 16:56:55","502310"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","124",NULL,"APRIL","7","SEPTEMBER","11","1","2899","1",,,,"2018-07-24 16:56:57","502311"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","103",NULL,"NOVEMBER","11","JANUARY","12","0","1191","0",,,,"2018-07-24 16:57:01","502312"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","125",NULL,"JANUARY","12","MAY","6","0","1940","1",,,,"2018-07-24 16:57:05","502313"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","126",NULL,"FEBRUARY","9","OCTOBER","1","0","2203","1",,,,"2018-07-24 16:57:13","502314"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","104",NULL,"MARCH","3","MAY","8","1","842","0",,,,"2018-07-24 16:57:14","502315"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","127",NULL,"JULY","3","FEBRUARY","9","1","1515","1",,,,"2018-07-24 16:57:24","502316"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","128",NULL,"NOVEMBER","10","FEBRUARY","9","0","2870","1",,,,"2018-07-24 16:57:32","502317"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","129",NULL,"MARCH","8","NOVEMBER","10","1","2430","1",,,,"2018-07-24 16:57:39","502318"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","105",NULL,"JUNE","5","FEBRUARY","9","1","29828","1",,,,"2018-07-24 16:57:50","502319"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","130",NULL,"AUGUST","5","JULY","3","0","1710","1",,,,"2018-07-24 16:57:51","502320"
"A5LLSZG8YCAZF","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI493","131",NULL,"APRIL","7","OCTOBER","1","0","2794","1",,,,"2018-07-24 16:57:58","502321"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","106",NULL,"JANUARY","12","NOVEMBER","11","0","13203","1",,,,"2018-07-24 16:58:08","502322"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","107",NULL,"APRIL","10","JULY","6","0","2958","1",,,,"2018-07-24 16:58:17","502323"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","108",NULL,"SEPTEMBER","1","NOVEMBER","11","0","19582","0",,,,"2018-07-24 16:58:43","502324"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","109",NULL,"MARCH","3","NOVEMBER","11","1","472","1",,,,"2018-07-24 16:58:47","502325"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","110",NULL,"NOVEMBER","11","JUNE","5","0","225","1",,,,"2018-07-24 16:58:51","502326"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","111",NULL,"AUGUST","7","JULY","6","0","365","1",,,,"2018-07-24 16:58:56","502327"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","112",NULL,"MAY","8","APRIL","10","0","528","0",,,,"2018-07-24 16:59:00","502328"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","113",NULL,"FEBRUARY","9","MAY","8","0","6858","1",,,,"2018-07-24 16:59:23","502329"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","114",NULL,"NOVEMBER","11","JULY","6","0","593","1",,,,"2018-07-24 16:59:30","502330"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","115",NULL,"APRIL","10","MARCH","3","0","790","1",,,,"2018-07-24 16:59:35","502331"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","116",NULL,"JANUARY","12","DECEMBER","4","0","1184","1",,,,"2018-07-24 16:59:40","502332"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","117",NULL,"AUGUST","7","JANUARY","12","0","1236","0",,,,"2018-07-24 16:59:47","502333"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","118",NULL,"JULY","6","JUNE","5","1","518","0",,,,"2018-07-24 16:59:53","502334"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","119",NULL,"MAY","8","FEBRUARY","9","0","859","0",,,,"2018-07-24 17:00:21","502335"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","120",NULL,"FEBRUARY","9","JULY","6","0","556","1",,,,"2018-07-24 17:00:26","502336"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","121",NULL,"JULY","6","OCTOBER","2","1","669","0",,,,"2018-07-24 17:00:30","502337"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","122",NULL,"NOVEMBER","11","AUGUST","7","0","652","1",,,,"2018-07-24 17:00:36","502338"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","123",NULL,"JANUARY","12","JUNE","5","0","211","1",,,,"2018-07-24 17:00:42","502339"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","124",NULL,"AUGUST","7","MARCH","3","0","29983","1",,,,"2018-07-24 17:01:17","502340"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","125",NULL,"DECEMBER","4","JULY","6","0","284","0",,,,"2018-07-24 17:01:23","502341"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","126",NULL,"NOVEMBER","11","SEPTEMBER","1","0","634","1",,,,"2018-07-24 17:01:28","502342"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","127",NULL,"MAY","8","JULY","6","0","424","1",,,,"2018-07-24 17:01:32","502343"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","128",NULL,"DECEMBER","4","SEPTEMBER","1","0","419","1",,,,"2018-07-24 17:01:37","502344"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","129",NULL,"AUGUST","7","OCTOBER","2","0","304","0",,,,"2018-07-24 17:01:59","502345"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","130",NULL,"DECEMBER","4","NOVEMBER","11","0","1101","0",,,,"2018-07-24 17:02:06","502346"
"A37EV8RZ82WT8E","cs_wg_full_v4_conf_pilot2","3JBT3HLQF837N1JN7PBZ4CUSEL2ZP4","131",NULL,"DECEMBER","4","MAY","8","1","5","1",,,,"2018-07-24 17:02:10","502347"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","0",NULL,"JUNE","9","FEBRUARY","5","1","51309","1",,,,"2018-07-24 17:20:15","502348"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","1",NULL,"APRIL","10","JULY","12","0","6445","1",,,,"2018-07-24 17:20:32","502349"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","2",NULL,"JUNE","9","SEPTEMBER","11","1","3926","1",,,,"2018-07-24 17:20:42","502350"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","3",NULL,"FEBRUARY","5","OCTOBER","7","0","2102","1",,,,"2018-07-24 17:20:49","502351"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","4",NULL,"APRIL","10","JUNE","9","1","3047","1",,,,"2018-07-24 17:20:58","502352"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","5",NULL,"AUGUST","1","OCTOBER","7","0","2688","1",,,,"2018-07-24 17:21:08","502353"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","6",NULL,"NOVEMBER","2","SEPTEMBER","11","1","3456","1",,,,"2018-07-24 17:21:17","502354"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","7",NULL,"APRIL","10","FEBRUARY","5","1","3123","1",,,,"2018-07-24 17:21:26","502355"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","8",NULL,"OCTOBER","7","AUGUST","1","1","3135","1",,,,"2018-07-24 17:21:36","502356"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","9",NULL,"MAY","4","NOVEMBER","2","0","4269","1",,,,"2018-07-24 17:21:46","502357"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","10",NULL,"JANUARY","3","FEBRUARY","5","1","3286","1",,,,"2018-07-24 17:21:59","502358"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","11",NULL,"JULY","12","AUGUST","1","0","2671","1",,,,"2018-07-24 17:22:07","502359"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","12",NULL,"OCTOBER","7","MARCH","6","0","2784","1",,,,"2018-07-24 17:22:16","502360"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","13",NULL,"SEPTEMBER","11","NOVEMBER","2","0","4094","1",,,,"2018-07-24 17:22:28","502361"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","14",NULL,"FEBRUARY","5","JULY","12","0","2014","1",,,,"2018-07-24 17:22:36","502362"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","15",NULL,"AUGUST","1","MARCH","6","1","2759","1",,,,"2018-07-24 17:22:45","502363"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","16",NULL,"AUGUST","1","DECEMBER","8","1","2246","1",,,,"2018-07-24 17:22:53","502364"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","17",NULL,"JUNE","9","AUGUST","1","0","3735","1",,,,"2018-07-24 17:23:02","502365"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","18",NULL,"JULY","12","NOVEMBER","2","0","3712","1",,,,"2018-07-24 17:23:13","502366"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","19",NULL,"JULY","12","SEPTEMBER","11","0","33328","1",,,,"2018-07-24 17:23:56","502367"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","20",NULL,"MARCH","6","JUNE","9","1","70163","1",,,,"2018-07-24 17:25:24","502368"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","21",NULL,"JULY","12","MARCH","6","0","10577","0",,,,"2018-07-24 17:25:43","502369"
"A2YB6CDB6ZLMJV","cs_wg_full_v4_conf_pilot2","31LM9EDVOLTHK1269OVLCT17V9ENJ3","0",NULL,"APRIL","11","MAY","5","0","8385","1",,,,"2018-07-24 17:25:52","502370"
"A3PS5MWHMMW89T","cs_wg_full_v4_conf_pilot2","31EUONYN2V48TH2CRS9HU6C6G82OVK","22",NULL,"JANUARY","3","MARCH","6","1","5839","0",,,,"2018-07-24 17:25:56","502371"
